﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Sigles Candidatura;Nom Candidatura;Vots
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;60
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;PDeCAT;Partit Demòcrata Europeu Català;38
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);19
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;ECP-PEC;En Comú Podem-Podem en Comú;13
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;PP;Partit Popular;12
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;VOX;Vox;6
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;Cs;Ciutadans-Partido de la Ciudadanía;5
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;FNC;Front Nacional de Catalunya;2
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;PCTC;Partit Comunista dels Treballadors de Catalunya;2
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;IZQP;Izquierda en Positivo;0
8;Barcelona;8;Penedès;6;Anoia;08104;Llacuna, la;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;JxCat;Junts per Catalunya;135
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;ERC;Esquerra Republicana de Catalunya;112
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;50
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;ECP-PEC;En Comú Podem-Podem en Comú;26
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);24
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;PDeCAT;Partit Demòcrata Europeu Català;16
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;VOX;Vox;13
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;FNC;Front Nacional de Catalunya;4
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;Cs;Ciutadans-Partido de la Ciudadanía;3
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;PP;Partit Popular;2
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;UEP;Unión Europea de Pensionistas;1
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;PCTC;Partit Comunista dels Treballadors de Catalunya;1
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;1
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;2;Alt Empordà;17088;Lladó;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;JxCat;Junts per Catalunya;54
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;ERC;Esquerra Republicana de Catalunya;41
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;13
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);10
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;Cs;Ciutadans-Partido de la Ciudadanía;4
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;PDeCAT;Partit Demòcrata Europeu Català;3
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;ECP-PEC;En Comú Podem-Podem en Comú;3
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;VOX;Vox;3
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;2
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;EB;Escons en Blanc;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;FNC;Front Nacional de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;IZQP;Izquierda en Positivo;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;SCAT;Suport Civil Català;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;PUM+J;Per Un Món Més Just;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25123;Lladorre;1;PP;Partit Popular;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;JxCat;Junts per Catalunya;28
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;ERC;Esquerra Republicana de Catalunya;20
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;PDeCAT;Partit Demòcrata Europeu Català;18
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;12
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;PNC;Partit Nacionalista de Catalunya;4
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;PP;Partit Popular;4
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);4
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;VOX;Vox;2
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;Cs;Ciutadans-Partido de la Ciudadanía;2
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;ECP-PEC;En Comú Podem-Podem en Comú;1
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;EB;Escons en Blanc;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;PUM+J;Per Un Món Més Just;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;SCAT;Suport Civil Català;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;IZQP;Izquierda en Positivo;0
25;Lleida;2;Catalunya Central;35;Solsonès;25124;Lladurs;1;FNC;Front Nacional de Catalunya;0
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);2035
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;ERC;Esquerra Republicana de Catalunya;633
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;VOX;Vox;499
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;Cs;Ciutadans-Partido de la Ciudadanía;382
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;ECP-PEC;En Comú Podem-Podem en Comú;338
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;JxCat;Junts per Catalunya;232
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;PP;Partit Popular;215
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;102
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;PDeCAT;Partit Demòcrata Europeu Català;25
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;24
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;PCTC;Partit Comunista dels Treballadors de Catalunya;12
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;IZQP;Izquierda en Positivo;8
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;MPIC;Moviment Primàries per la Independència de Catalunya;2
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;PNC;Partit Nacionalista de Catalunya;2
8;Barcelona;1;Barcelona;41;Vallès Oriental;08105;Llagosta, la;1;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;JxCat;Junts per Catalunya;1026
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;ERC;Esquerra Republicana de Catalunya;695
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);378
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;262
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;PDeCAT;Partit Demòcrata Europeu Català;163
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;VOX;Vox;131
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;ECP-PEC;En Comú Podem-Podem en Comú;98
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;Cs;Ciutadans-Partido de la Ciudadanía;72
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;PP;Partit Popular;48
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;FNC;Front Nacional de Catalunya;9
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;PNC;Partit Nacionalista de Catalunya;8
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;8
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;UEP;Unión Europea de Pensionistas;6
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;PUM+J;Per Un Món Més Just;5
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;MPIC;Moviment Primàries per la Independència de Catalunya;4
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;PCTC;Partit Comunista dels Treballadors de Catalunya;3
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;20;Gironès;17089;Llagostera;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;JxCat;Junts per Catalunya;215
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;ERC;Esquerra Republicana de Catalunya;86
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;31
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);28
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;PDeCAT;Partit Demòcrata Europeu Català;11
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;Cs;Ciutadans-Partido de la Ciudadanía;9
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;ECP-PEC;En Comú Podem-Podem en Comú;7
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;VOX;Vox;7
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;PP;Partit Popular;6
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;PNC;Partit Nacionalista de Catalunya;4
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;UEP;Unión Europea de Pensionistas;1
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;FNC;Front Nacional de Catalunya;1
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;20;Gironès;17090;Llambilles;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;JxCat;Junts per Catalunya;121
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;ERC;Esquerra Republicana de Catalunya;63
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;30
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);12
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;Cs;Ciutadans-Partido de la Ciudadanía;6
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;PDeCAT;Partit Demòcrata Europeu Català;5
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;PP;Partit Popular;3
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;ECP-PEC;En Comú Podem-Podem en Comú;2
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;VOX;Vox;2
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;PNC;Partit Nacionalista de Catalunya;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;UEP;Unión Europea de Pensionistas;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;31;Ripollès;17091;Llanars;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;ERC;Esquerra Republicana de Catalunya;517
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;JxCat;Junts per Catalunya;510
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);297
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;131
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;VOX;Vox;85
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;ECP-PEC;En Comú Podem-Podem en Comú;56
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;Cs;Ciutadans-Partido de la Ciudadanía;48
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;PP;Partit Popular;31
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;PDeCAT;Partit Demòcrata Europeu Català;29
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;FNC;Front Nacional de Catalunya;13
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;UEP;Unión Europea de Pensionistas;10
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;PNC;Partit Nacionalista de Catalunya;7
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;5
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;PCTC;Partit Comunista dels Treballadors de Catalunya;4
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;PUM+J;Per Un Món Més Just;4
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;3
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;MPIC;Moviment Primàries per la Independència de Catalunya;2
17;Girona;3;Girona;2;Alt Empordà;17092;Llançà;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;JxCat;Junts per Catalunya;82
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;ERC;Esquerra Republicana de Catalunya;78
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;23
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);13
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;PP;Partit Popular;10
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;PDeCAT;Partit Demòcrata Europeu Català;8
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;ECP-PEC;En Comú Podem-Podem en Comú;8
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;VOX;Vox;7
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;Cs;Ciutadans-Partido de la Ciudadanía;5
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;33;Segrià;25125;Llardecans;1;EB;Escons en Blanc;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;ERC;Esquerra Republicana de Catalunya;72
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;JxCat;Junts per Catalunya;46
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;34
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);20
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;PDeCAT;Partit Demòcrata Europeu Català;6
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;PP;Partit Popular;2
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;Cs;Ciutadans-Partido de la Ciudadanía;2
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;ECP-PEC;En Comú Podem-Podem en Comú;2
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;MPIC;Moviment Primàries per la Independència de Catalunya;1
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;PCTC;Partit Comunista dels Treballadors de Catalunya;1
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;FNC;Front Nacional de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;VOX;Vox;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;SCAT;Suport Civil Català;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;IZQP;Izquierda en Positivo;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;EB;Escons en Blanc;0
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25126;Llavorsí;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);1958
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;ERC;Esquerra Republicana de Catalunya;1760
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;JxCat;Junts per Catalunya;1488
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;VOX;Vox;839
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;560
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;Cs;Ciutadans-Partido de la Ciudadanía;504
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;ECP-PEC;En Comú Podem-Podem en Comú;435
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;PP;Partit Popular;407
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;PDeCAT;Partit Demòcrata Europeu Català;142
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;EB;Escons en Blanc;45
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;39
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;PUM+J;Per Un Món Més Just;22
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;PCTC;Partit Comunista dels Treballadors de Catalunya;14
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;FNC;Front Nacional de Catalunya;14
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;MPIC;Moviment Primàries per la Independència de Catalunya;13
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;SCAT;Suport Civil Català;12
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;PNC;Partit Nacionalista de Catalunya;6
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;1;IZQP;Izquierda en Positivo;5
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;ERC;Esquerra Republicana de Catalunya;1370
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;JxCat;Junts per Catalunya;1250
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);1146
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;VOX;Vox;436
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;398
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;Cs;Ciutadans-Partido de la Ciudadanía;283
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;PP;Partit Popular;249
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;ECP-PEC;En Comú Podem-Podem en Comú;225
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;PDeCAT;Partit Demòcrata Europeu Català;149
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;EB;Escons en Blanc;27
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;20
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;MPIC;Moviment Primàries per la Independència de Catalunya;19
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;FNC;Front Nacional de Catalunya;11
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;PCTC;Partit Comunista dels Treballadors de Catalunya;7
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;PUM+J;Per Un Món Més Just;7
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;PNC;Partit Nacionalista de Catalunya;6
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;SCAT;Suport Civil Català;5
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;2;IZQP;Izquierda en Positivo;2
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;JxCat;Junts per Catalunya;642
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);606
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;ERC;Esquerra Republicana de Catalunya;569
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;VOX;Vox;255
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;PP;Partit Popular;230
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;195
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;Cs;Ciutadans-Partido de la Ciudadanía;142
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;ECP-PEC;En Comú Podem-Podem en Comú;117
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;PDeCAT;Partit Demòcrata Europeu Català;109
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;9
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;EB;Escons en Blanc;9
25;Lleida;4;Lleida;33;Segrià;25120;Lleida;3;PUM+J;Per Un Món Més Just;8
